chrom	type	start	end	strand	attributes
chr21	gene	29536932	29940032	-	ID=ENSG00000171189.18;gene_id=ENSG00000171189.18;gene_type=protein_coding;gene_name=GRIK1;level=2;hgnc_id=HGNC:4579;havana_gene=OTTHUMG00000078879.1
chr21	gene	30165564	30166804	-	ID=ENSG00000156282.5;gene_id=ENSG00000156282.5;gene_type=protein_coding;gene_name=CLDN17;level=2;hgnc_id=HGNC:2038;havana_gene=OTTHUMG00000081873.2
chr21	gene	30214005	30216096	-	ID=ENSG00000156284.6;gene_id=ENSG00000156284.6;gene_type=protein_coding;gene_name=CLDN8;level=2;hgnc_id=HGNC:2050;havana_gene=OTTHUMG00000081872.2
chr21	gene	30281308	30282949	-	ID=ENSG00000188694.6;gene_id=ENSG00000188694.6;gene_type=protein_coding;gene_name=KRTAP24-1;level=2;hgnc_id=HGNC:33902;havana_gene=OTTHUMG00000125483.4
chr21	gene	30289144	30289513	-	ID=ENSG00000232263.1;gene_id=ENSG00000232263.1;gene_type=protein_coding;gene_name=KRTAP25-1;level=2;hgnc_id=HGNC:34003;havana_gene=OTTHUMG00000125482.1
chr21	gene	30319123	30320314	-	ID=ENSG00000197683.5;gene_id=ENSG00000197683.5;gene_type=protein_coding;gene_name=KRTAP26-1;level=2;hgnc_id=HGNC:33760;havana_gene=OTTHUMG00000057766.2
chr21	gene	30337012	30337693	-	ID=ENSG00000206107.2;gene_id=ENSG00000206107.2;gene_type=protein_coding;gene_name=KRTAP27-1;level=1;hgnc_id=HGNC:33864;havana_gene=OTTHUMG00000059577.3
chr21	gene	30348398	30348605	-	ID=ENSG00000186980.7;gene_id=ENSG00000186980.7;gene_type=protein_coding;gene_name=KRTAP23-1;level=2;hgnc_id=HGNC:18928;havana_gene=OTTHUMG00000057792.4
chr21	gene	30371389	30372270	-	ID=ENSG00000182816.9;gene_id=ENSG00000182816.9;gene_type=protein_coding;gene_name=KRTAP13-2;level=2;hgnc_id=HGNC:18923;havana_gene=OTTHUMG00000057793.3
chr21	gene	30396030	30396821	+	ID=ENSG00000198390.5;gene_id=ENSG00000198390.5;gene_type=protein_coding;gene_name=KRTAP13-1;level=2;hgnc_id=HGNC:18924;havana_gene=OTTHUMG00000057800.4
chr21	gene	30425379	30425925	-	ID=ENSG00000240432.4;gene_id=ENSG00000240432.4;gene_type=protein_coding;gene_name=KRTAP13-3;level=2;hgnc_id=HGNC:18925;havana_gene=OTTHUMG00000057776.2
chr21	gene	30430219	30431025	+	ID=ENSG00000186971.4;gene_id=ENSG00000186971.4;gene_type=protein_coding;gene_name=KRTAP13-4;level=2;hgnc_id=HGNC:18926;havana_gene=OTTHUMG00000057770.1
chr21	gene	30440274	30440868	+	ID=ENSG00000186970.5;gene_id=ENSG00000186970.5;gene_type=protein_coding;gene_name=KRTAP15-1;level=2;hgnc_id=HGNC:18927;havana_gene=OTTHUMG00000057784.1
chr21	gene	30479705	30480366	-	ID=ENSG00000184351.8;gene_id=ENSG00000184351.8;gene_type=protein_coding;gene_name=KRTAP19-1;level=2;hgnc_id=HGNC:18936;havana_gene=OTTHUMG00000057768.3
chr21	gene	30487042	30487435	-	ID=ENSG00000186965.5;gene_id=ENSG00000186965.5;gene_type=protein_coding;gene_name=KRTAP19-2;level=2;hgnc_id=HGNC:18937;havana_gene=OTTHUMG00000057772.4
chr21	gene	30491461	30492012	-	ID=ENSG00000244025.5;gene_id=ENSG00000244025.5;gene_type=protein_coding;gene_name=KRTAP19-3;level=2;hgnc_id=HGNC:18938;havana_gene=OTTHUMG00000057782.3
chr21	gene	30496823	30497164	-	ID=ENSG00000186967.7;gene_id=ENSG00000186967.7;gene_type=protein_coding;gene_name=KRTAP19-4;level=2;hgnc_id=HGNC:18939;havana_gene=OTTHUMG00000057767.3
chr21	gene	30501656	30502140	-	ID=ENSG00000186977.3;gene_id=ENSG00000186977.3;gene_type=protein_coding;gene_name=KRTAP19-5;level=2;hgnc_id=HGNC:18940;havana_gene=OTTHUMG00000057774.3
chr21	gene	30541534	30541863	-	ID=ENSG00000186925.6;gene_id=ENSG00000186925.6;gene_type=protein_coding;gene_name=KRTAP19-6;level=2;hgnc_id=HGNC:18941;havana_gene=OTTHUMG00000057779.4
chr21	gene	30560874	30561313	-	ID=ENSG00000244362.3;gene_id=ENSG00000244362.3;gene_type=protein_coding;gene_name=KRTAP19-7;level=2;hgnc_id=HGNC:18942;havana_gene=OTTHUMG00000057785.2
chr21	gene	30590104	30590396	-	ID=ENSG00000206106.2;gene_id=ENSG00000206106.2;gene_type=protein_coding;gene_name=KRTAP22-2;level=2;hgnc_id=HGNC:37091;havana_gene=OTTHUMG00000065630.2
chr21	gene	30592439	30593074	+	ID=ENSG00000212938.3;gene_id=ENSG00000212938.3;gene_type=protein_coding;gene_name=KRTAP6-3;level=2;hgnc_id=HGNC:18933;havana_gene=OTTHUMG00000057791.3
chr21	gene	30598589	30598901	-	ID=ENSG00000186930.4;gene_id=ENSG00000186930.4;gene_type=protein_coding;gene_name=KRTAP6-2;level=2;hgnc_id=HGNC:18932;havana_gene=OTTHUMG00000057794.3
chr21	gene	30601086	30601381	+	ID=ENSG00000186924.3;gene_id=ENSG00000186924.3;gene_type=protein_coding;gene_name=KRTAP22-1;level=2;hgnc_id=HGNC:18947;havana_gene=OTTHUMG00000057778.2
chr21	gene	30613430	30613929	-	ID=ENSG00000184724.5;gene_id=ENSG00000184724.5;gene_type=protein_coding;gene_name=KRTAP6-1;level=2;hgnc_id=HGNC:18931;havana_gene=OTTHUMG00000057788.2
chr21	gene	30616424	30616698	+	ID=ENSG00000244624.3;gene_id=ENSG00000244624.3;gene_type=protein_coding;gene_name=KRTAP20-1;level=2;hgnc_id=HGNC:18943;havana_gene=OTTHUMG00000057801.3
chr21	gene	30620626	30620849	+	ID=ENSG00000206105.2;gene_id=ENSG00000206105.2;gene_type=protein_coding;gene_name=KRTAP20-4;level=1;hgnc_id=HGNC:34002;havana_gene=OTTHUMG00000125519.1
chr21	gene	30635205	30635618	+	ID=ENSG00000184032.3;gene_id=ENSG00000184032.3;gene_type=protein_coding;gene_name=KRTAP20-2;level=2;hgnc_id=HGNC:18944;havana_gene=OTTHUMG00000057786.4
chr21	gene	30642863	30643135	+	ID=ENSG00000206104.2;gene_id=ENSG00000206104.2;gene_type=protein_coding;gene_name=KRTAP20-3;level=2;hgnc_id=HGNC:34001;havana_gene=OTTHUMG00000057798.2
chr21	gene	30718524	30718776	-	ID=ENSG00000231068.1;gene_id=ENSG00000231068.1;gene_type=protein_coding;gene_name=KRTAP21-3;level=2;hgnc_id=HGNC:34216;havana_gene=OTTHUMG00000125533.1
chr21	gene	30746793	30747258	-	ID=ENSG00000187026.3;gene_id=ENSG00000187026.3;gene_type=protein_coding;gene_name=KRTAP21-2;level=2;hgnc_id=HGNC:18946;havana_gene=OTTHUMG00000057769.3
chr21	gene	30755014	30755427	-	ID=ENSG00000187005.5;gene_id=ENSG00000187005.5;gene_type=protein_coding;gene_name=KRTAP21-1;level=2;hgnc_id=HGNC:18945;havana_gene=OTTHUMG00000057777.3
chr21	gene	30812696	30813273	-	ID=ENSG00000183640.6;gene_id=ENSG00000183640.6;gene_type=protein_coding;gene_name=KRTAP8-1;level=2;hgnc_id=HGNC:18935;havana_gene=OTTHUMG00000057771.2
chr21	gene	30829038	30829758	-	ID=ENSG00000274749.1;gene_id=ENSG00000274749.1;gene_type=protein_coding;gene_name=KRTAP7-1;level=2;hgnc_id=HGNC:18934;havana_gene=OTTHUMG00000188305.1
chr21	gene	30880643	30881579	-	ID=ENSG00000182591.6;gene_id=ENSG00000182591.6;gene_type=protein_coding;gene_name=KRTAP11-1;level=2;hgnc_id=HGNC:18922;havana_gene=OTTHUMG00000057773.2
chr21	gene	31038158	31038475	-	ID=ENSG00000206102.2;gene_id=ENSG00000206102.2;gene_type=protein_coding;gene_name=KRTAP19-8;level=1;hgnc_id=HGNC:33898;havana_gene=OTTHUMG00000057787.3
chr21	gene	31118415	31559976	-	ID=ENSG00000156299.15;gene_id=ENSG00000156299.15;gene_type=protein_coding;gene_name=TIAM1;level=1;hgnc_id=HGNC:11805;havana_gene=OTTHUMG00000084869.6
chr21	gene	31659665	31668930	+	ID=ENSG00000142168.15;gene_id=ENSG00000142168.15;gene_type=protein_coding;gene_name=SOD1;level=2;hgnc_id=HGNC:11179;tag=ncRNA_host;havana_gene=OTTHUMG00000084878.2
chr21	gene	31670999	31732117	-	ID=ENSG00000156304.15;gene_id=ENSG00000156304.15;gene_type=protein_coding;gene_name=SCAF4;level=2;hgnc_id=HGNC:19304;havana_gene=OTTHUMG00000084903.6
chr21	gene	31873019	32044632	+	ID=ENSG00000142149.9;gene_id=ENSG00000142149.9;gene_type=protein_coding;gene_name=HUNK;level=2;hgnc_id=HGNC:13326;havana_gene=OTTHUMG00000085019.4
chr21	gene	32268227	32279048	-	ID=ENSG00000159055.4;gene_id=ENSG00000159055.4;gene_type=protein_coding;gene_name=MIS18A;level=2;hgnc_id=HGNC:1286;havana_gene=OTTHUMG00000085308.2
chr21	gene	32291812	32314783	+	ID=ENSG00000170262.13;gene_id=ENSG00000170262.13;gene_type=protein_coding;gene_name=MRAP;level=2;hgnc_id=HGNC:1304;havana_gene=OTTHUMG00000085309.1
chr21	gene	32311017	32393011	-	ID=ENSG00000142207.7;gene_id=ENSG00000142207.7;gene_type=protein_coding;gene_name=URB1;level=1;hgnc_id=HGNC:17344;tag=ncRNA_host;havana_gene=OTTHUMG00000064919.4
chr21	gene	32402510	32612864	-	ID=ENSG00000265590.10;gene_id=ENSG00000265590.10;gene_type=protein_coding;gene_name=CFAP298-TCP10L;level=2;hgnc_id=HGNC:54636;tag=overlapping_locus,readthrough_gene;havana_gene=OTTHUMG00000064928.14
chr21	gene	32412005	32515396	+	ID=ENSG00000166979.13;gene_id=ENSG00000166979.13;gene_type=protein_coding;gene_name=EVA1C;level=2;hgnc_id=HGNC:13239;tag=overlapping_locus;havana_gene=OTTHUMG00000064922.6
chr21	gene	32497966	32587372	-	ID=ENSG00000242220.9;gene_id=ENSG00000242220.9;gene_type=protein_coding;gene_name=TCP10L;level=1;hgnc_id=HGNC:11657;tag=overlapping_locus;havana_gene=OTTHUMG00000064901.14
chr21	gene	32592078	32612602	-	ID=ENSG00000159079.19;gene_id=ENSG00000159079.19;gene_type=protein_coding;gene_name=CFAP298;level=1;hgnc_id=HGNC:1301;tag=overlapping_locus;havana_gene=OTTHUMG00000179510.6
chr21	gene	32628758	32728039	-	ID=ENSG00000159082.18;gene_id=ENSG00000159082.18;gene_type=protein_coding;gene_name=SYNJ1;level=1;hgnc_id=HGNC:11503;havana_gene=OTTHUMG00000064926.17
chr21	gene	32733898	32771791	-	ID=ENSG00000159086.15;gene_id=ENSG00000159086.15;gene_type=protein_coding;gene_name=PAXBP1;level=1;hgnc_id=HGNC:13579;havana_gene=OTTHUMG00000064980.9
chr21	gene	32790672	32813742	-	ID=ENSG00000205929.11;gene_id=ENSG00000205929.11;gene_type=protein_coding;gene_name=C21orf62;level=1;hgnc_id=HGNC:1305;havana_gene=OTTHUMG00000163477.3
chr21	gene	33025934	33029195	+	ID=ENSG00000205927.5;gene_id=ENSG00000205927.5;gene_type=protein_coding;gene_name=OLIG2;level=2;hgnc_id=HGNC:9398;havana_gene=OTTHUMG00000065032.6
chr21	gene	33070140	33072412	+	ID=ENSG00000184221.13;gene_id=ENSG00000184221.13;gene_type=protein_coding;gene_name=OLIG1;level=2;hgnc_id=HGNC:16983;havana_gene=OTTHUMG00000065064.3
chr21	gene	33205281	33265674	+	ID=ENSG00000159110.22;gene_id=ENSG00000159110.22;gene_type=protein_coding;gene_name=IFNAR2;level=2;hgnc_id=HGNC:5433;tag=overlapping_locus;havana_gene=OTTHUMG00000065127.39
chr21	gene	33229891	33297159	+	ID=ENSG00000249624.10;gene_id=ENSG00000249624.10;gene_type=protein_coding;gene_name=ENSG00000249624;level=2;tag=overlapping_locus,readthrough_gene;havana_gene=OTTHUMG00000162031.4
chr21	gene	33266366	33311419	+	ID=ENSG00000243646.11;gene_id=ENSG00000243646.11;gene_type=protein_coding;gene_name=IL10RB;level=2;hgnc_id=HGNC:5965;tag=overlapping_locus;havana_gene=OTTHUMG00000065128.9
chr21	gene	33324386	33359863	+	ID=ENSG00000142166.15;gene_id=ENSG00000142166.15;gene_type=protein_coding;gene_name=IFNAR1;level=2;hgnc_id=HGNC:5432;tag=overlapping_locus;havana_gene=OTTHUMG00000065126.11
chr21	gene	33403412	33479347	+	ID=ENSG00000159128.16;gene_id=ENSG00000159128.16;gene_type=protein_coding;gene_name=IFNGR2;level=2;hgnc_id=HGNC:5440;havana_gene=OTTHUMG00000065188.5
chr21	gene	33432484	33479973	-	ID=ENSG00000142188.17;gene_id=ENSG00000142188.17;gene_type=protein_coding;gene_name=TMEM50B;level=2;hgnc_id=HGNC:1280;havana_gene=OTTHUMG00000065286.13
chr21	gene	33485529	33491715	-	ID=ENSG00000177692.12;gene_id=ENSG00000177692.12;gene_type=protein_coding;gene_name=DNAJC28;level=2;hgnc_id=HGNC:1297;havana_gene=OTTHUMG00000065531.6
chr21	gene	33503930	33543490	-	ID=ENSG00000159131.17;gene_id=ENSG00000159131.17;gene_type=protein_coding;gene_name=GART;level=2;hgnc_id=HGNC:4163;tag=overlapping_locus;havana_gene=OTTHUMG00000065628.26
chr21	gene	33543037	33577480	+	ID=ENSG00000159140.23;gene_id=ENSG00000159140.23;gene_type=protein_coding;gene_name=SON;level=1;hgnc_id=HGNC:11183;tag=ncRNA_host;havana_gene=OTTHUMG00000065806.8
chr21	gene	33559541	33588705	-	ID=ENSG00000159147.18;gene_id=ENSG00000159147.18;gene_type=protein_coding;gene_name=DONSON;level=1;hgnc_id=HGNC:2993;tag=overlapping_locus;havana_gene=OTTHUMG00000065904.10
chr21	gene	33584686	33931606	-	ID=ENSG00000249209.2;gene_id=ENSG00000249209.2;gene_type=protein_coding;gene_name=ENSG00000249209;level=2;tag=ncRNA_host,overlapping_locus,readthrough_gene;havana_gene=OTTHUMG00000162259.3
chr21	gene	33589340	33643925	-	ID=ENSG00000205758.12;gene_id=ENSG00000205758.12;gene_type=protein_coding;gene_name=CRYZL1;level=1;hgnc_id=HGNC:2420;tag=overlapping_locus;havana_gene=OTTHUMG00000065954.14
chr21	gene	33642399	33899860	+	ID=ENSG00000205726.15;gene_id=ENSG00000205726.15;gene_type=protein_coding;gene_name=ITSN1;level=1;hgnc_id=HGNC:6183;havana_gene=OTTHUMG00000065284.34
chr21	gene	33903452	33915813	-	ID=ENSG00000241837.7;gene_id=ENSG00000241837.7;gene_type=protein_coding;gene_name=ATP5PO;level=1;hgnc_id=HGNC:850;tag=overlapping_locus;havana_gene=OTTHUMG00000065186.13
chr21	gene	34073223	34143033	+	ID=ENSG00000243927.6;gene_id=ENSG00000243927.6;gene_type=protein_coding;gene_name=MRPS6;level=2;hgnc_id=HGNC:14051;tag=overlapping_locus;havana_gene=OTTHUMG00000065820.3
chr21	gene	34073577	34106259	+	ID=ENSG00000198743.7;gene_id=ENSG00000198743.7;gene_type=protein_coding;gene_name=SLC5A3;level=2;hgnc_id=HGNC:11038;tag=overlapping_locus,retrogene;havana_gene=OTTHUMG00000065821.4
chr21	gene	34364005	34371380	+	ID=ENSG00000159197.4;gene_id=ENSG00000159197.4;gene_type=protein_coding;gene_name=KCNE2;level=2;hgnc_id=HGNC:6242;havana_gene=OTTHUMG00000086189.2
chr21	gene	34375479	34416960	+	ID=ENSG00000205670.12;gene_id=ENSG00000205670.12;gene_type=protein_coding;gene_name=SMIM11;level=1;hgnc_id=HGNC:1293;havana_gene=OTTHUMG00000086193.5
chr21	gene	34400111	34401071	-	ID=ENSG00000222018.2;gene_id=ENSG00000222018.2;gene_type=protein_coding;gene_name=C21orf140;level=2;hgnc_id=HGNC:39602;havana_gene=OTTHUMG00000154291.3
chr21	gene	34418714	34423950	-	ID=ENSG00000243627.5;gene_id=ENSG00000243627.5;gene_type=protein_coding;gene_name=SMIM34;level=1;hgnc_id=HGNC:39601;havana_gene=OTTHUMG00000153030.3
chr21	gene	34446687	34512213	-	ID=ENSG00000180509.13;gene_id=ENSG00000180509.13;gene_type=protein_coding;gene_name=KCNE1;level=2;hgnc_id=HGNC:6240;tag=ncRNA_host;havana_gene=OTTHUMG00000086236.5
chr21	gene	34511121	34614912	-	ID=ENSG00000288711.1;gene_id=ENSG00000288711.1;gene_type=protein_coding;gene_name=ENSG00000288711;level=2;tag=readthrough_gene
chr21	gene	34513141	34615112	-	ID=ENSG00000159200.18;gene_id=ENSG00000159200.18;gene_type=protein_coding;gene_name=RCAN1;level=1;hgnc_id=HGNC:3040;havana_gene=OTTHUMG00000086235.5
chr21	gene	34668993	34718226	+	ID=ENSG00000159212.13;gene_id=ENSG00000159212.13;gene_type=protein_coding;gene_name=CLIC6;level=2;hgnc_id=HGNC:2065;havana_gene=OTTHUMG00000086237.1
chr21	gene	34787800	36004666	-	ID=ENSG00000159216.19;gene_id=ENSG00000159216.19;gene_type=protein_coding;gene_name=RUNX1;level=1;hgnc_id=HGNC:10471;tag=overlapping_locus;havana_gene=OTTHUMG00000086299.10
chr21	gene	36034540	36079388	-	ID=ENSG00000185917.14;gene_id=ENSG00000185917.14;gene_type=protein_coding;gene_name=SETD4;level=2;hgnc_id=HGNC:1258;tag=overlapping_locus;havana_gene=OTTHUMG00000086483.3
chr21	gene	36069940	36073165	+	ID=ENSG00000159228.13;gene_id=ENSG00000159228.13;gene_type=protein_coding;gene_name=CBR1;level=1;hgnc_id=HGNC:1548;havana_gene=OTTHUMG00000086618.3
chr21	gene	36135078	36146561	+	ID=ENSG00000159231.6;gene_id=ENSG00000159231.6;gene_type=protein_coding;gene_name=CBR3;level=2;hgnc_id=HGNC:1549;havana_gene=OTTHUMG00000086617.2
chr21	gene	36156781	36294273	+	ID=ENSG00000142197.13;gene_id=ENSG00000142197.13;gene_type=protein_coding;gene_name=DOP1B;level=2;hgnc_id=HGNC:1291;havana_gene=OTTHUMG00000086619.4
chr21	gene	36320188	36386147	+	ID=ENSG00000159256.13;gene_id=ENSG00000159256.13;gene_type=protein_coding;gene_name=MORC3;level=1;hgnc_id=HGNC:23572;tag=overlapping_locus;havana_gene=OTTHUMG00000086620.5
chr21	gene	36385391	36419014	+	ID=ENSG00000159259.8;gene_id=ENSG00000159259.8;gene_type=protein_coding;gene_name=CHAF1B;level=2;hgnc_id=HGNC:1911;tag=overlapping_locus;havana_gene=OTTHUMG00000086606.4
chr21	gene	36460620	36576568	-	ID=ENSG00000159261.12;gene_id=ENSG00000159261.12;gene_type=protein_coding;gene_name=CLDN14;level=2;hgnc_id=HGNC:2035;tag=retrogene;havana_gene=OTTHUMG00000086638.2
chr21	gene	36699114	36749916	+	ID=ENSG00000159263.16;gene_id=ENSG00000159263.16;gene_type=protein_coding;gene_name=SIM2;level=2;hgnc_id=HGNC:10883;havana_gene=OTTHUMG00000086637.4
chr21	gene	36748625	36990235	-	ID=ENSG00000159267.17;gene_id=ENSG00000159267.17;gene_type=protein_coding;gene_name=HLCS;level=2;hgnc_id=HGNC:4976;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000086636.4
chr21	gene	37006149	37019661	+	ID=ENSG00000183145.9;gene_id=ENSG00000183145.9;gene_type=protein_coding;gene_name=RIPPLY3;level=2;hgnc_id=HGNC:3047;havana_gene=OTTHUMG00000086639.2
chr21	gene	37062845	37073169	-	ID=ENSG00000185808.14;gene_id=ENSG00000185808.14;gene_type=protein_coding;gene_name=PIGP;level=2;hgnc_id=HGNC:3046;havana_gene=OTTHUMG00000086653.7
chr21	gene	37073225	37203111	+	ID=ENSG00000182670.14;gene_id=ENSG00000182670.14;gene_type=protein_coding;gene_name=TTC3;level=1;hgnc_id=HGNC:12393;tag=overlapping_locus;havana_gene=OTTHUMG00000086654.7
chr21	gene	37223419	37267918	-	ID=ENSG00000157538.14;gene_id=ENSG00000157538.14;gene_type=protein_coding;gene_name=VPS26C;level=1;hgnc_id=HGNC:3044;havana_gene=OTTHUMG00000086659.4
chr21	gene	37365572	37526357	+	ID=ENSG00000157540.22;gene_id=ENSG00000157540.22;gene_type=protein_coding;gene_name=DYRK1A;level=2;hgnc_id=HGNC:3091;havana_gene=OTTHUMG00000086657.9
chr21	gene	37607372	38121344	-	ID=ENSG00000157542.11;gene_id=ENSG00000157542.11;gene_type=protein_coding;gene_name=KCNJ6;level=2;hgnc_id=HGNC:6267;tag=overlapping_locus;havana_gene=OTTHUMG00000086667.5
chr21	gene	38155548	38307356	+	ID=ENSG00000157551.19;gene_id=ENSG00000157551.19;gene_type=protein_coding;gene_name=KCNJ15;level=2;hgnc_id=HGNC:6261;tag=overlapping_locus;havana_gene=OTTHUMG00000090609.7
chr21	gene	38380026	38661779	-	ID=ENSG00000157554.20;gene_id=ENSG00000157554.20;gene_type=protein_coding;gene_name=ERG;level=2;hgnc_id=HGNC:3446;havana_gene=OTTHUMG00000090767.4
chr21	gene	38805182	38824954	+	ID=ENSG00000157557.13;gene_id=ENSG00000157557.13;gene_type=protein_coding;gene_name=ETS2;level=2;hgnc_id=HGNC:3489;havana_gene=OTTHUMG00000090769.8
chr21	gene	39174768	39183487	-	ID=ENSG00000183527.12;gene_id=ENSG00000183527.12;gene_type=protein_coding;gene_name=PSMG1;level=2;hgnc_id=HGNC:3043;havana_gene=OTTHUMG00000066034.6
chr21	gene	39184175	39321558	-	ID=ENSG00000185658.14;gene_id=ENSG00000185658.14;gene_type=protein_coding;gene_name=BRWD1;level=1;hgnc_id=HGNC:12760;tag=overlapping_locus;havana_gene=OTTHUMG00000066030.8
chr21	gene	39342314	39349646	-	ID=ENSG00000205581.11;gene_id=ENSG00000205581.11;gene_type=protein_coding;gene_name=HMGN1;level=2;hgnc_id=HGNC:4984;havana_gene=OTTHUMG00000066178.7
chr21	gene	39377697	39428527	+	ID=ENSG00000182093.16;gene_id=ENSG00000182093.16;gene_type=protein_coding;gene_name=GET1;level=1;hgnc_id=HGNC:12790;tag=overlapping_locus;havana_gene=OTTHUMG00000066250.22
chr21	gene	39380331	39515505	+	ID=ENSG00000285815.1;gene_id=ENSG00000285815.1;gene_type=protein_coding;gene_name=GET1-SH3BGR;level=2;hgnc_id=HGNC:54635;tag=ncRNA_host,overlapping_locus,readthrough_gene;havana_gene=OTTHUMG00000192633.1
chr21	gene	39405727	39445804	-	ID=ENSG00000157578.14;gene_id=ENSG00000157578.14;gene_type=protein_coding;gene_name=LCA5L;level=2;hgnc_id=HGNC:1255;havana_gene=OTTHUMG00000066280.7
chr21	gene	39445854	39515505	+	ID=ENSG00000185437.16;gene_id=ENSG00000185437.16;gene_type=protein_coding;gene_name=SH3BGR;level=1;hgnc_id=HGNC:10822;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000074113.13
chr21	gene	39556441	39673136	+	ID=ENSG00000183778.19;gene_id=ENSG00000183778.19;gene_type=protein_coding;gene_name=B3GALT5;level=2;hgnc_id=HGNC:920;tag=overlapping_locus;havana_gene=OTTHUMG00000086725.3
chr21	gene	39745182	39802080	+	ID=ENSG00000183067.6;gene_id=ENSG00000183067.6;gene_type=protein_coding;gene_name=IGSF5;level=2;hgnc_id=HGNC:5952;havana_gene=OTTHUMG00000086724.1
chr21	gene	39867437	39929396	+	ID=ENSG00000183036.11;gene_id=ENSG00000183036.11;gene_type=protein_coding;gene_name=PCP4;level=2;hgnc_id=HGNC:8742;havana_gene=OTTHUMG00000086731.4
chr21	gene	40010998	40847157	-	ID=ENSG00000171587.15;gene_id=ENSG00000171587.15;gene_type=protein_coding;gene_name=DSCAM;level=1;hgnc_id=HGNC:3039;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000086732.2
chr21	gene	41167800	41282529	+	ID=ENSG00000182240.16;gene_id=ENSG00000182240.16;gene_type=protein_coding;gene_name=BACE2;level=2;hgnc_id=HGNC:934;tag=overlapping_locus;havana_gene=OTTHUMG00000086742.3
chr21	gene	41304211	41357726	+	ID=ENSG00000183844.17;gene_id=ENSG00000183844.17;gene_type=protein_coding;gene_name=FAM3B;level=2;hgnc_id=HGNC:1253;havana_gene=OTTHUMG00000086752.3
chr21	gene	41361998	41409392	+	ID=ENSG00000183486.14;gene_id=ENSG00000183486.14;gene_type=protein_coding;gene_name=MX2;level=1;hgnc_id=HGNC:7533;havana_gene=OTTHUMG00000086753.7
chr21	gene	41420019	41470070	+	ID=ENSG00000157601.15;gene_id=ENSG00000157601.15;gene_type=protein_coding;gene_name=MX1;level=2;hgnc_id=HGNC:7532;havana_gene=OTTHUMG00000086755.8
chr21	gene	41464299	41531115	-	ID=ENSG00000184012.14;gene_id=ENSG00000184012.14;gene_type=protein_coding;gene_name=TMPRSS2;level=2;hgnc_id=HGNC:11876;havana_gene=OTTHUMG00000086762.7
chr21	gene	41739368	41767088	-	ID=ENSG00000183421.12;gene_id=ENSG00000183421.12;gene_type=protein_coding;gene_name=RIPK4;level=2;hgnc_id=HGNC:496;tag=ncRNA_host;havana_gene=OTTHUMG00000086770.2
chr21	gene	41798224	41879481	-	ID=ENSG00000141956.14;gene_id=ENSG00000141956.14;gene_type=protein_coding;gene_name=PRDM15;level=2;hgnc_id=HGNC:13999;tag=overlapping_locus;havana_gene=OTTHUMG00000086781.7
chr21	gene	41885111	41954017	-	ID=ENSG00000157617.17;gene_id=ENSG00000157617.17;gene_type=protein_coding;gene_name=C2CD2;level=2;hgnc_id=HGNC:1266;havana_gene=OTTHUMG00000086779.5
chr21	gene	41986830	42010386	-	ID=ENSG00000173276.14;gene_id=ENSG00000173276.14;gene_type=protein_coding;gene_name=ZBTB21;level=1;hgnc_id=HGNC:13083;havana_gene=OTTHUMG00000086789.3
